order_id	rate_detail	rate_num
5.77E+17	严重超时，说好7点出发，7:50才到。下次不会坐了	1
5.77E+17	我们本来是两个人打得车，结果一上车发现车里都坐满了，司机把他亲戚朋友都带着了，导致我们车上很挤，本来以为可以是个舒适的就车环境，结果一路上不但拥挤还很吵闹，本来想睡会的，结果他们一路吵闹，不得清闲。	1
5.77E+17	肯定是滴滴司机不是顺风车司机，绕路，私下交易，而且还走错方向	1
5.77E+17	太慢了，害我们多等了20分钟，副驾驶那是一脸凶的样子，下次愿意在跟他搭车了。	1
5.77E+17	司机师傅人特别好，我坐的车晚点了，他还等我了我很久，还说不急，人特好	3
5.77E+17	很感谢，人特别好，夫妻两个人，我定位错了，还去接我，我真对不起你们啦	3
5.77E+17	师傅很有礼貌！幽默风趣！最重要是着装整洁！很棒！为他点赞！谢谢李师傅！	3
5.77E+17	姐姐真的很好，很负责把我们送达目的地，祝健康平安	2
5.77E+17	新手，不认路，不会使用滴滴，开车不稳，急刹车。开车不专心，一路与旁人闲聊	1
5.77E+17	带了巨多行李还不介意还特别客气  我们俩还大清早的折腾 真是大大的麻烦 麻烦帅哥了 人真的是很好	3
1.15E+18	太会做生意了，接了后还跑很远地方接了个很远的单！搞到我一般最慢40分钟左右的车程硬是坐了一个小时40分，这车一点也不顺风。	1
5.77E+17	很好人的帅哥^ω^个人赶时间还晚了几分钟，人很耐心还很好心继续帮我赶路~祝你周末愉快	3
5.77E+17	很好，我定错位置了，导航结束了还送我到目的地	3
5.77E+17	我是不拼车，司机还接别人，就让我自己掏钱，	1
5.77E+17	跟他同行非常完美 很平稳 要是给分 我打满分	3
5.77E+17	司机大哥人很好(??)点赞。开车又很稳。	2
5.77E+17	打车遇到帅哥，一整天心情都好了呢??一个内心住着嘻哈魂的小哥哥。	3
5.77E+17	刚上车不到一分钟这司机就跟别人碰上了耽误我快一个小时的时间 赶着去学校考试  总之搞得好烦躁啊	1
5.77E+17	但是你的停靠点太远，害的我们走了好多路。行李多。	2
5.77E+17	师机特别好，我钱包掉车上，还跑来送还我，真是中国好嘀嘀，好师傅	3
5.77E+17	我的精油还在你车尾箱后面拜托你回电话给我看怎样能送给我好吗？	2
5.77E+17	要不是只能选三个标签，我想都选上的(●'?'●)??	3
5.77E+17	我带个小孩，本来想做副驾驶，司机说带小孩坐副驾驶危险，建议我坐后排，谢谢司机的友情提醒	2
5.77E+17	仗着自己是个破车，随意危险超车，安全隐患大，车内很脏，一股气油味。	1
5.77E+17	感谢司机哥哥还教会了我如何辨别滴滴车。  以后就知道怎么样才能更加安全的乘车了！	3
5.77E+17	司机老是爆粗口，有点路怒症，最主要的是居然不把我送到家门口⋯⋯这就有点不友情了	1
5.77E+17	期待下次同行，对待乘客非常有礼貌，出发准时，开车平稳	3
5.77E+17	美女驾驶技术超赞，很有礼貌，期待下次一路通行	3
5.77E+17	哥是一名儒士，上晓天文下知地理，和哥聊天感觉进入一个新的层次，可以弥补自身的不足。	3
5.77E+17	司机哥哥还帮我提行李箱，人很热情！好评好评。哈哈哈。。	3
5.77E+17	明人不说暗话，我喜欢你————车上的音乐?，这个音乐让我想起了在国外的生活?。 	3
5.77E+17	美女阿姨非常热情非常好   就是我着急赶车忘记确认了 在这里想阿姨道歉 依然期待和阿姨的相遇	3
5.77E+17	非常满意的一次行程，期待下次还可以和你同行	3
5.77E+17	2个手机不停的换着玩，一个打电话一个发短信，方向盘都可以不扶，还是手动的车，这车技太厉害了！！！！	1
5.77E+17	服务态度很好希望能再次乘坐，开车技术也一流平稳舒适	2
1.15E+18	司机小哥人很帅气，驾驶技术一级棒，很赞??！	3
5.77E+17	一路很健谈，水杯忘拿了还帮忙送回，真的很热心	3
5.77E+17	态度不好，还迟到很久，本来约的五点半，结果迟到了差不多半小时，也没有主动跟我说，态度还不好	1
5.77E+17	看评论不好，还担心晚呢，，其实不是啊  早早的就等我了，，我还不好意思让师傅等了一会儿      真的挺好的	2
5.77E+17	特别好的一个老师！由于元宵节网络差！没法确认上车，下车。就让我第二天再确认！那一刻让我觉得这7.2元是钱！信任是无价的！！！用俺们河南话说  这老师中！！	3
5.77E+17	师傅态度特别好，下次希望还找这样的，非常满意！	3
5.77E+17	怪我不认路 告诉我直行戒严，但是可以走左边的路 过去，走几步没事，但是这样何必呢	1
5.77E+17	吴哥性格很好，活泼开朗，祝生意兴隆越来越好	3
5.77E+17	态度极差，还想不开到目的地，直接让我确认到达	1
1.15E+18	师傅有礼貌 不过拼单接单那里浪费了很多时间 希望下次效率能高点	2
5.77E+17	让我加钱才肯走最快的路，不然就开巨慢，我是要到医院看病的，我10点前要取到号，我提前预约了好久的，最后我实在受不了照付了车费，34，自己下车去做的地铁，开了15分钟，在根本不堵的路上，才开了没有2公里，逗我呢，能不能有点责任心，出发前也是我打电话提醒才出来，不然约定的时间他就迟到了，还让我加10块钱才肯走二环，太过分了。真的。	1
5.77E+17	要不要加个微信撒，我过几个月后没准也就来东莞发展啦ylc980112	3
1.15E+18	女神一个，超级具有责任心，为了客户不迟到，专走不堵的路走，大赞?	3
5.77E+17	明明是拼车，司机却强行让我在平台上付不拼车的价格费用，投诉！！！	1
5.77E+17	非常热心非常好的车主，期待下回还能同行，技术好准时可靠，100个赞	2
1.15E+18	师傅很好，很敬业。下车时还一再提醒我看看还需不需要补差价，因为途中有人取消订单，当时不懂在哪里看，这哈拼车才看见。? ?	3
5.77E+17	师傅人很好，因为带着娃娃迟到了，师傅耐心的等待很久	3
5.77E+17	好心提醒导航走的路会比较远 因为经常自己开车回去 之后司机还是坚持导航走的路我也就没说什么了 没有任何抱怨居然投诉我说我没礼貌？？？ 心胸狭窄记仇的司机请大家谨慎拼车	1
5.77E+17	拼车不成功，司机又加接多一人而车费还是按最高的算	1
5.77E+17	师傅，早上车上买了包子是干净的，忘拿了，可以吃	3
5.77E+17	怕自己上班迟到，就把我放路口，让我自己走进去！害我迟到	1
5.77E+17	我们迟到了一会儿 车主还耐心的等待 谢谢啦	3
5.77E+17	师傅十分耐心，今天久等了，谢谢师傅。一路辛苦	3
5.77E+17	1-我上车之后，还继续寻找拼车的车友，并且停留了十五分钟，我就在车上干等，而且是超过我出发时间的十五分钟	1
5.77E+17	司机挺好说话。本来是一个人去东站，却不知朋友要送我，所以没有选两人拼座，只选了一人。后来莫名多了一个，司机也接受了。?	3
5.77E+17	大哥人很好，还帮我们规划了路线，一路聊的很开心，一百个赞?	3
5.77E+17	车主人很友好 只是希望下次别接四个乘客 太挤了  下次只搭三个乘客呗	2
5.77E+17	态度恶劣 道路泥泞让我自己走过去未送到指定地点提前下车	1
5.77E+17	小孩子两岁，叫我下应该两个人的单，锣拢谝淮渭秸庵秩爽1	
5.77E+17	7点多出发，9点的机票。在行程中还绕道载人，太贪心了，导致我误机。这要的司机我也是无语了。	1
5.77E+17	开得比公交车慢，遵守交通规则，赶时间的大佬可以考虑一下	2
5.77E+17	明明是单人的价格。却私下拼车。差价不知如何退我	1
5.77E+17	很多行李   谢谢叔叔帮我提   还准确到达了目的地      感谢	3
5.77E+17	很好可以，很健谈，可惜车程短了，一路很好谈	3
5.77E+17	还玩了一下手机 没有送到我指定的地方  很不好	1
5.77E+17	高邮到扬州早上7点半出发，10点多才到，中途接客	1
1.15E+18	坐顺风车就为方便快捷，还不如坐公交呢，接拼客也不约好再出发，空跑那么远耽误时间，真的是无语！	1
5.77E+17	上车30秒内发现有人来接我，就说想要下车，他说已经开始了不可以下车，还说要支付全款违约金。坐车5分钟就让我把钱给了	1
5.77E+17	人很好，喜欢听老歌，肯定是个有故事并且怀旧的人。	3
1.15E+18	是先不知道 上车才知道车上居然那么多人 无语?	1
5.77E+17	师傅人很好，怕我找不到路，还特地把我送进火车站！	3
5.77E+17	一家三口出行 特别是带着孩子 不是玩打火石制造异味 就是踹凳子 司机的太太一直打电话 本来就堵车心烦 车内噪音不断 真是拼车以来最差的体验 劝司机以后这样情况就不要接顺风车了 给人添堵	1
1.15E+18	滴了这么久的滴滴，这次真心感谢这司机师傅。不仅耐心，而且服务态度非常的好！我迟到了15分钟，他一句话都没说，而且还跟有礼貌跟涵养！谢谢一路上有你！！	3
5.77E+17	驾驶平稳，路线特别清晰，车内非常干净，非常热情 大帅哥一枚	3
5.77E+17	车主人非常好，早到。还帮我们及时安排，非常期待下次同路。	3
5.77E+17	驾驶水平一流！风趣幽默！车内很干净，态度和蔼可亲！	3
5.77E+17	在这里表扬下这位师傅，姓姚，人很不错，车里面的卫生环境是我见过的最好的。师傅说话有礼貌，待人和蔼可亲，将乘客送至目的地时间准确，车速平稳，安全意识高，给五星好评，下次希望还能再相遇	3
5.77E+17	不小心落下东西，麻烦了师傅，还能再次送回来！赞	3
5.77E+17	非常感谢！因为弟弟不舒服，老是吐，司机师傅很照顾	3
5.77E+17	根本打电话没说过需要高速过路费，走了高速，下车了又额外要高速费，顺风车有这种规定吗	1
1.15E+18	人好，准时，接送都到位，热心⋯⋯太好了，无法用言语表达了	3
5.77E+17	师傅人特别好，耐心找路，送到地方，特别感谢	3
5.77E+17	师傅服务特别好，本来是送我到目地的，但是我行旅多，又免费送我到宿舍	2
1.15E+18	我的劳保鞋是不是在您车里？新买的呀??，如果方便请帮忙送回来下	2
5.77E+17	刚被接单时看到了其他人的历史评价还很忐忑，没想到完全不是那么回事，车主很健谈，但也不会没话找话的尬聊，气氛恰到好处。态度也很好，最后还特地要绕到我公司楼下，还关心我有没有迟到。	2
5.77E+17	从我上车一直玩到我到目的地为止，他还在玩手机。	1
5.77E+17	超贴心，人超级好，第一次遇见这么好的，你值得拥有	3
5.77E+17	谢谢师傅，知道我很赶时间，一直在努力送我，正点赶到目的地！谢谢，辛苦了	3
5.77E+17	不礼貌 路边犯困自己下车抽烟 当车里没人似的	1
5.77E+17	不停的打电话接电话，二十多分钟的路走了四十多分钟，车都没赶上	1
5.77E+17	师傅人挺好的，有事耽误了一下，很愉快的同行	2
5.77E+17	哥哥人非常好！ 帮我提了很多东西搬家！  棒就一个字 我只说一次:)	3
5.77E+17	不错的师傅！想顾客所想，尽量满足客户要求！驾驶平稳，态度亲切。期待下次再相聚	3
5.77E+17	师傅态度特别好，以后有机会一定会再次搭乘。	3
5.77E+17	起来晚了，还是司机师傅给我打电话叫醒的。师傅脾气确实好，要是别人早就取消订单了，非常感谢师傅	3
5.77E+17	群众的眼睛是雪亮的，这个司机的评价大家都是类似的，说明他一直有私下拼单的行为，赚钱的想法是可以理解的，但不要把客户不当一回事，耍小聪明的做法其实在透支自己的信誉	1
5.77E+17	非常有正能量的博学的大哥。贵人!感恩!谢谢！	3
5.77E+17	亲合力十足，非常有礼貌，地图熟悉，非常期待下次同行。	3
5.77E+17	开车很稳，人非常nice，系统定位不准，车主很有耐心，还过来接我	3
5.77E+17	帅帅帅 不行了 已经找不到啥词了 太完美了	3
5.77E+17	服务比较贴心，聊起来发现是同事的同学，祝旅途愉快！	2
5.77E+17	中国好车主，非常有礼貌，开车平稳，车内干净卫生	3
5.77E+17	车上的音乐实在nb，英文中文韩文pop jazz 翻唱 网歌无所不有	2
5.77E+17	客人没下车就老是催点确认到达，语气还挺不好的	1
1.15E+18	司机服务很好，只是觉得现在滴滴车况有点差，不想坐	1
5.77E+17	算错时间了，司机苦苦等了我20分钟，非常感谢！	2
5.77E+17	第一次滴滴出行，方便省心。师傅健谈稳重，开车平稳，很好。滴滴出行，首选	3
5.77E+17	人好，又漂亮！很贴心！很让人放心的老司机啦，哈哈哈哈！很棒的一次滴滴服务！谢谢啦?	3
5.77E+17	未到目的地 态度不好 我打了n次顺风车第一次差评司机 还矫情 太过分了 我刚从医院治疗出来 身体带着病痛 还自己走了一千米 还不开导航 小区三个门 都不按照导航 不到地方就让我下车	1
5.77E+17	司机（男士）很不错，副驾驶坐的人（女士）一般！说话处处带刺。不愿一般见识	2
5.77E+17	系统是不是出问题了，平台显示未拼成，但实际拼了三个人，路上浪费了很多时间。	1
5.77E+17	好棒好棒好棒好棒哦好棒好棒棒好棒好棒好棒好棒好棒好棒好棒	3
5.77E+17	我们在温江区上的车 然后一上车就喊我们付钱 就是那种拼不成车的费用 中间我们睡着了 一醒来他居然跑到金牛区接了个人 然后问他是不是跟别个拼车了他理都不理哈我 本来只要一个小时能回家的路程 被他整整耽误了将就三个小时多 我们下车居然还有脸喊我给你好评 简直不想说话了 希望官方大大能给他点惩罚 谢谢！	1
5.77E+17	早上6点起来，准备在车上睡觉，司机一直在车上大声说话，特别的吵，一不安全，二不礼貌，后排两位都在睡觉，司机完全没有考虑两个后排的感觉，一只聊，特别烦。	1
5.77E+17	明明是拼车 还收不拼车的钱 还不承认 真不想说了 用几个号来拉人 每个都收不拼车的钱	1
5.77E+17	车主真的像张智霖，颜值爆表！车技满分！期待下次同行！	3
5.77E+17	今天天气虽然不好，但是司机的行为非常暖心，驾驶平稳，一路上对孩子很照顾，中途还帮忙找地方让孩子上厕所，非常感谢！	3
5.77E+17	迟到！！！原本是7:50出发，结果8:10分才到，没有时间观念	1
5.77E+17	师傅特别热心，人特别好，很幸运能坐到他的车。太赞了。	3
5.77E+17	绝对艺术家的风范，希望下次还能乘坐您的车。	3
5.77E+17	超载，广州去深圳花了117块钱走了将近四个小时，跑遍了整个深圳，比大巴还慢，浪费了一晚上的时间	1
5.77E+17	早上起床发现自己定位错了，司机大哥不错掉头跑过来了	3
5.77E+17	司机师傅人特别好，因为我带孩子师傅特别细心，车开的特别稳，态度一级棒！期待还能坐这位师傅的车！	3
5.77E+17	未到目的地就让我下车，我让他送我到地方一路絮絮叨叨也不知道什么鬼。	1
5.77E+17	到了 开车到半路回去拿驾驶证 整到迟到扣钱。第一次给差评的	1
1.15E+18	很nice的司机，长的帅，开车稳。希望下次一起顺风车哈哈哈?	3
5.77E+17	大哥人很好 孩子病了 照顾我们 送到了门诊门口 特别感恩 感谢！！！	3
5.77E+17	高速费自己出，明明我搭的是顺风车，要我额外付钱，说自己赶时间接下一单，不把我送进去⋯⋯	1
5.77E+17	不给送到目的地！还自己走回去！早知道不坐这车了！	1
5.77E+17	我的败家媳妇把电话忘车上了，司机好心送过来，诚信好司机。人超级nice	3
5.77E+17	说好准点2点出发，1点40分就开始不停催促，很不耐烦的样子	1
5.77E+17	付的不拼车的钱坐的拼的车，连个副驾驶都不给我坐	1
5.77E+17	司机超级年轻?真的，态度超级好，暖心(??ω??)	3
5.77E+17	谢谢司机哥哥，超级有亲和力的哥哥呀，谢谢你哟，新年快乐	3
5.77E+17	我要去的是桂林汽车总站，到桂林站的时候，竟然说到了，是不认识字还是怎么样，差评差评差评	1
5.77E+17	车主神准时，很有礼貌，很好说话，车子也很干净，	3
5.77E+17	司机人帅，服务态度很好，还帮我拎行李上车，棒！	3
5.77E+17	超级好的师傅  没带耳机热心让我连蓝牙，超级超级好！	3
5.77E+17	哥们儿太谢谢了，多带我那么远，祝你今年发大财	3
5.77E+17	好看的皮囊千篇一律，有趣的灵魂万里挑一???	3
5.77E+17	没试过一辆车坐6个人的，车又小，我约了三个位了，司机来接我既然有两个人了，真不敢想象我们是怎么坐的下的，我们只坐了2个位，给了3个位的钱，绝对的差评，	1
5.77E+17	我用了1个小时20分钟到达世购提前下车，比坐公交车都慢	1
5.77E+17	该车为营运车辆，是带客上下跑的那种。建立顺风车不要乘坐了。	1
5.77E+17	谢谢师傅一路飞奔，早到了几分钟顺利到了涪陵	3
5.77E+17	车上有服务证，退伍军人，滴滴打车遇到的服务最好！	3
5.77E+17	司机人非常好，很幽默，相处非常愉快，车子里面非常干净，期待下一次再坐	3
5.77E+17	这是我见过态度最不好的司机，让我自己走过去，可他来	1
5.77E+17	非常不守时 非常不满意 滴滴真应该严格控制下车主不守时不准时到达的情况 就知道催我们付款 怎么不知道催车主准时到达 超时20分钟才来 而且现在的车主准时到达的几率很小	1
5.77E+17	虽然由于我方原因，但是对方拒绝接电话沟通取消订单的方式让我非常不满意。坚决不愿与她通行、、、	1
5.77E+17	师傅好人，自己吃饭后坐车不舒服，师傅耐心帮助借纸巾，也没有表达嫌弃之意	3
5.77E+17	感谢你能顺路送我，车开的很稳，服务热情，期待下次继续同行	3
5.77E+17	很好的一个师傅，脾气非常好。我的位置比写的地址远一点，他什么没说就直接送到。比想象中的年轻。	3
5.77E+17	师傅人超级好，我带了两个箱子，忘记备注了，师傅还是很热心地帮我搬上搬下，好评！	3
5.77E+17	无语  一直拖两个小时就应该到的。一直拉客	1
5.77E+17	师傅态度很好！等了我好久的时间，驾车技术好！??????	2
5.77E+17	人非常好〜帮男朋友叫的，男朋友也觉得帅哥很善谈，人也好〜非常好评	3
5.77E+17	简直是中国好司机，姐姐非常优秀，好喜欢她，亲和力超强，点赞	3
5.77E+17	明明是拼车，还冠冕堂皇说不挣钱，让我们下车自己走	1
5.77E+17	什么玩意！别人包车他又接我们单，兜去其他乡镇接包车的都要一个小时。	1
5.77E+17	感谢大哥，保温壶忘记拿了，还帮我送过来，非常感谢！！！人品超赞！	3
1.15E+18	服务很周到，我没有准时接到，师傅很耐心的等待。特别感谢！希望期待下次?	3
5.77E+17	还没到目的地就赶我们下车，半个多小时小时的车程开了一个多小时居然还没载我们到目的地。差评	1
5.77E+17	很有耐心的。早上睡过了，手机静音，不好意思哈。	3
5.77E+17	不想再次坐他的车 请系统把他拉入我的黑名单	1
5.77E+17	师傅特别有耐心，送到学校帮你提行李还问能不能开进学校，服务一流。期待下次再遇见	3
5.77E+17	等待拼车的另外一个人等了一个小时，还让我出高速费	1
5.77E+17	去迪士尼乐园上车后数据线忘带，师傅特意又开回小区，等我取来线才开始行程，非常感谢！	3
5.77E+17	迟到半个多小时，跟我解释说堵车。实际到点出发的时候离我还有五六公里，真的太过分了！！	1
5.77E+17	司机人很不错，开朗，又帮手拿行李箱，赞一个，谢谢你	2
5.77E+17	两次差点追尾，还走错路，多走二十多公里，讲话态度也差。体验很差！	1
5.77E+17	最早接的我，最晚把我送回去。一个小时的路程耗费了我两个小时。	1
5.77E+17	师傅人很好，很有礼貌，陪我聊了一路，还给我把行李拎到5楼，没遇到过这样的司机，很感谢他！	3
5.77E+17	态度恶劣，到来没有掉头过来接，过去就是左边车门，不给开，说不能开，非要你绕到右边！等到接下一个人的时候，又开给另一个人！没有送到目的地，还要自己走300米	1
5.77E+17	从倒车镜看到大哥眼睛很好看，很大很有神^ω^	3
5.77E+17	今天是比较忙，没及时给你确认付款，实不好意了	2
5.77E+17	因为自己的原因迟了半个多小时，师傅没有怨言还特别耐心的帮我，很感谢，工作顺利	3
1.15E+18	拼单成功，十分拥挤而且付款时显示未拼成。很生气。	1
5.77E+17	半个小时的路程硬是搞成了一个多小时的，虽然是拼车也不至于	1
5.77E+17	接的时候开错路，去的时候还开错了，整个耽误了差不多半小时。我去火车站的，最后都是跑着进去的，检票也不让我过了，软磨硬泡进去了，在列车关门的刹那间上车了，真的差点被师傅气哭了。您不认路就不要出来接滴滴了呀，您说您是顺风车，接我不是顺丰？去火车站也不是顺风？真的被气哭了。	1
5.77E+17	乘客先后下车地点的顺序并没有规划好以及没有任何的沟通商量处理该问题，一味只贪图方便自己。	1
5.77E+17	司机开车平稳，服务态度特别好，期待下次相约。	3
5.77E+17	师傅超级好的！！！！！！！！一百个赞！！！！第一次碰到这么好的车主！！！！！！！！！	3
5.77E+17	师傅人很好，车开的挺稳的，很愉快，赶上火车了~	3
5.77E+17	态度特别好，送老人回家，到了后还给我打个电话说了声，非常的绅士。	3
5.77E+17	有自家人在车上不提前说下，四大二小不超载吗？	1
5.77E+17	私下加价，一点小责任心都没有。敢说就敢做。还开看一辆江苏车来接客	1
1.15E+18	车上一股子si了人味道 来接的车与打的车不是同一个 还私下拼车	1
5.77E+17	明明三座，却私下多接一个客人，坐的非常挤了。说好了十一点半前肯定到，结果快一点才到，赶着去婚礼，婚礼结束了才到。未到目的地就开始打电话接单，一边慢慢开一边打电话接单。一开始接单还打电话叫我取消，私下加微信给钱。非常不满意。	1
5.77E+17	已经好几次碰到他，很不错的大哥，期待再次同行	3
5.77E+17	差评，我是叫的顺风车40块，如果拼车成功会减少钱，可是坐他的车拼车成功两单同行的了，还是一分钱不少，为什么。还有按路线先送我到点的，可是没按路线走，先送别的两单先下车？本来是一小时内的路程，我坐了一个半小时的时间。烦，	1
5.77E+17	时间观点不强，未按约定时间到达乘车点。约好的8点一刻接单，却不商量直接去接远处的拼车乘客。导致总的出发时间推后了半个小时。	1
5.77E+17	很不错的司机先生，谢谢。期待下一次搭你的车	2
5.77E+17	服务态度非常好，省心安心，服务周到，谢谢大哥	3
5.77E+17	太好的大哥了，借线充电下车把Iphone6S忘记了，大哥又开车回头送手机，感动的一塌糊涂！谢谢?大哥呀，工作手机回来太好了！	3
5.77E+17	黑心司机，就是个坑，别坐这俩车最好，还要感谢费呵呵哒！	1
5.77E+17	迟到 私下拼车等人好长时间 一个小时的行程走了1个半小时	1
5.77E+17	两部手机接单，严重超载，一部四座车坐了6个成年人，对于滴滴公司与司机超载、接单问题、规则指定等非常不满意。	1
5.77E+17	叔叔很有风度，很不错，叔叔女儿跟我们也是校友，太巧了！	3
5.77E+17	本来拼车价是32元的，结果收的不拼车价45元，我以为就我一个人，结果车上还有一个人拼车的，	1
5.77E+17	师傅人超级好的 飞机延误了 等了我好久  超级不好意思的?人超级好  开车超级稳  非常值得信任  满分一百分 想给一百二十分 让你骄傲?	3
5.77E+17	开车一点都不稳   太危险了   出了事情怎么办  想想都害怕	1
5.77E+17	司机服务态度非常好好，车内环境舒适，歌曲好听，很好，非常好	3
5.77E+17	贪得无厌，满口谎言，在滴滴上只接一个单，路上搭载了六七个乘客，转来转去耽误时间	1
5.77E+17	明明不拼车，结果自己私载他人，而且带着乘客绕路	1
1.15E+18	人很棒，很绅士，听到我语音就会把音乐关掉，希望下次可以继续同行	3
1.15E+18	系统显示50.8，实际花费88.1。收费乱	1
5.77E+17	中国好青年呐，非常感谢一路送到门口，态度棒棒的。	3
5.77E+17	由于女司机第一次接单，还不懂收费规则，她挂靠的金元宝公司的蛮横队长让她额外收取了过路费，希望她以后能给遵守平台规则	2
5.77E+17	直接把我们送到了寝室楼下  十分感动  好人一生平安	2
5.77E+17	伞掉车上了，还麻烦你又跑了一趟给我送过来。	3
5.77E+17	未送达目的地，行程三分之一就不走了，反馈客服，行程费都没退还！	1
5.77E+17	不要再把天聊si了⋯哈哈哈哈哈哈哈哈哈哈哈哈	2
5.77E+17	我们一起总共有两个人上车。上车的时候告诉司机我们一个在向家巷下车，一个在御景豪庭下车。但是师傅告诉说不行，只能送一个地方。我的那个朋友就说那好吧，那你就顺便把我放到哪里都可以。把我送到御景豪庭就可以了。可是后面师傅都不送我，后来我们报警一起到派出所解决，派出所民警都说他不对的时候他趁民警不注意就开车走了，民警还说不忙走噢，事情说清楚了在走。而且GPS显示的送达向家巷实际根本没送到，态度差，爱超车	1
5.77E+17	非常非常好的一位车主！万分的感谢，给我爸爸约的车！很顺利的送达！爸爸一再说这个司机特别好！	3
5.77E+17	想钱想疯了。开了另外一条路线。居然要多收钱	1
5.77E+17	接单快，主动联系有亲和力，对待行李箱也十分客气，驾车平稳，安全意识高，一段很愉快的出行，期待下次	3
5.77E+17	这个滴滴司机太坑了！！！！根本没来接我白付车费了！！！	1
5.77E+17	贼好。长的太帅了，人也很温柔！！！！太好了。	3
5.77E+17	态度非常好，还帮我搬东西，五分好评都不够〜	3
1.15E+18	司机人超级好，灰常健谈，让你的旅途再无寂寞?期待下次	3
5.77E+17	哈哈，人超级好，特别热心，感觉挺幸运哈哈哈，祝司机开开心心，健健康康	3
5.77E+17	本该3小时的路程因为他拼单不合理南辕北辙走了6个半小时！！！告诉我十点能到结果凌晨十二点半才到，故意谎报时间	1
5.77E+17	期间占用了乘客两个小时去办理私事，让一车乘客就这样浪费了两个小时，耽误了乘客时间！这绝对是人品问题！	1
5.77E+17	车内非常干净，非常平稳，什么晕车药、贴的通通都免了	3
5.77E+17	非常友善，平易近人，和你聊天心情非常舒畅，	3
5.77E+17	态度极度不好！超爱挂乘客电话！语气恶劣！说话说不清！	1
5.77E+17	司机师傅人很不错，特别热情，希望下次还能坐你的车	3
5.77E+17	大哥很热心的一个人，没想到搭车遇见老乡啦哈哈哈。一路上都在聊，说话什么的都很客气，最后到火车站还跟我说要注意安全一路顺风。谢谢大哥啦〜最后祝大哥生活上家庭和睦幸福，工作上事事顺心哦〜谢谢	3
5.77E+17	司机人很有亲和力，还聊到自己的女儿，一定是一位很好的父亲?！nice！	3
5.77E+17	超好的〜不好意思让你等我们那么久，nice！	3
5.77E+17	很好，手机没电还借充电器来充，很好很亲和的一个司机！	3
5.77E+17	车主人很好，而且特别有绅士风度！很开心的一次出行，而且车主很爱干净。播放的音乐也超级好听！都是一些安静、旋律优美的英文歌曲。	3
5.77E+17	司机师傅人很好，送到门口帮搬行李上下车，点赞	3
5.77E+17	明明是拼车，结果给钱的时候还是不拼车的钱，差评	1
5.77E+17	车上有小朋友还在高速上一边开车一边玩手机，多次提醒，依旧如此，绕远路，一路上在嫌弃客人，怪东怪西，态度很恶劣，希望下次不要再拼到！	1
5.77E+17	服务态度很好，非常满意！希望下次还可以坐他的车！	3
5.77E+17	车很脏，而且拉着自己家人，我一个人坐车，她家两个人搭车，车费还按不拼车付的，好意思吗？投诉！	1
5.77E+17	迟到，车上坐了好多人，说好的走高速又不走。	1
5.77E+17	准时到达，专业老司机！车内干净整洁！期待下次乘车	3
5.77E+17	根本不是那个司机 平台显示是女性司机 来的是男的 开车1小时 五十分钟在玩手机？太不安全	1
5.77E+17	司机人挺好的 及时与乘客沟通更加完美了? 都一样不容易 给五星鼓励你。	3
1.15E+18	态度不好 因为没及时回答他 直接让人中途下车	1
5.77E+17	第一次遇到那么准时的师傅，对行车线路超级熟悉，简直就是活地图。	3
5.77E+17	谢谢您将我送回家，还有这一路的人生名言警句?祝愿新的一年您和家人身体健康，工作顺利?	2
5.77E+17	补了点货，司机说载不了，后来又拿了些现金给他?总体来说，还行吧	2
5.77E+17	不好意思，下车时车主提醒还是忘了，不好意思不好意思	3
5.77E+17	师傅人很好，准时到达，还让师傅等了几分钟。真的不好意思！	3
1.15E+18	感谢车主的热心，还帮忙绕点路等一下人！感谢！	3
5.77E+17	司机人很好，一直送到目的地，介绍很多景点，开心	3
5.77E+17	非常感谢车主，身份证掉家里，车主耐心等候，是自己没有延误班车，谢谢八零后。	3
5.77E+17	开车秀下个歌喉，还可以?歌声深沉动听！为人很有礼貌！	2
5.77E+17	我选的不拼座，结果人后来又接了三个人。。。	1
5.77E+17	一直说没点到达目的地，提前都给他点过了还一直催催的问	1
5.77E+17	车技不错，开得挺稳的，不抽烟就更完美了！！嘻嘻	3
5.77E+17	本来拼车成功了后来别人取消了在我面前抱怨了半天，关我什么事哦？还说叫补差价没拼成，感觉特无语！	1
5.77E+17	不急，走错了咱掉个头就行〜没事儿( ??｀)	3
1.15E+18	超级nice的小哥哥，开车很稳，棒棒哒??	3
5.77E+17	原来一直读错墅这个字⋯谢谢提醒哈哈哈哈哈哈	3
5.77E+17	车主为人不诚实，拼成车后让先上车的取消了，就为多挣那两块钱，哎，大家小心吧	1
5.77E+17	小哥哥开车很稳，聊了一路房地产，每一首歌都好听。	3
5.77E+17	态度超级好™司机，送到目的地仲帮忙摞行李，赞。	3
5.77E+17	专做顺风车，游了快2个小时才出广州，比大巴贵1倍的价格，时间番了一倍，比坐大巴难受多了	1
5.77E+17	师傅不错，驾驶稳，人也开朗，希望再次与你同行	3
5.77E+17	微信上没有钱，已经和他说过中午付钱，然后还是左一个电话又一个电话，说的话还难听，发短信也说，特别没有素质	1
1.15E+18	感谢与你同行。希望还有能和你，有一次愉快的旅行，	3
